5	202 180 101 181 71
63	15 16 89 38 396 45
169	15 89 68 37 275
23 16 359	24 69 92
0	271 144 100 24 142 80 13 351 2 70 445 102 17
43	116 119 216 184 226 41 27 66
359	101 89 250 33 61
42	23 116 24 27 29 78
2	32 15 24 101 16 91 316 137 239 203 27 61 87
169	23 67 25 76 7 46
10	148 39 303 76 304
94 80	8 68 63 239 223 71 17
94 140	101 2 231 68 59 673
67	15 8 25 38 59 71 45
14	202 309 73 200 171 614
0	54 165 15 39 40 153 83 6 17
359	161 54 24 401 341 239 17
359	73 242 171 81 159 77
67	15 403 25 504 60 49 78 45
116	1 40
22	32 15 24 16 89 68 41 114
14 107 194	282 117 402 15 100 24 156 150 240 75 453 257 187 6 352 30 84 85 102 87
290	23 72 109 189 137
14	100 67 102
65	112 120 59 27 76 113 115
40 23 14 170 0	51 15 24 69 16 84
43 0	118 383 280 41 27 164
6 359	15 101 89 41 25 27 7 45 46
65	15 69 120 191 78 17
123	190 362 242 22 306 60 130
43 0	11 51 15 142 80 295 10
50	67 80 2 212 38 6
53	15 67 56 44 228 38 42 46
28	349 60
8	252
184	103 67 74 297 78
43	41 26
88	124 168 257
43 13	116 12 15 347 16 68 26 27 6 71 66 87
54 75 61	148 161 23 54 100 90 298 39 41 27 83 85 94 102 37 78
52	15 8 39 40 159 153 130 48 50
359	92 143
359	88 92
22	15 17
43	89 160 26 247 135 66
0	256 366 263
14	24 75
75 11 77	116 15 24 16 44 68 27 94 71
0	118 18
98	161 180 90 118 67 80 295 186 41 143 27 195 181 85 111 46
45 111	362 8 126 201
75	15 91 135
107 5	521
98	41
0	15 80 3 5 45
49	154
123	32 54 15 16 41 25 133
16	124 54 165 144 41 211 83 131
131	509 90 130
126	0 15 8 101 67 89 38 36 17
105	8 9 68 38 87
94	156
3 58	103 15 67 88 133 76 7 248 78 45
51	177 32 54 16 67 228 58 94 10
88 123	242
54	0 15 28
5	108 15 24 118 30 84 111 78 17 87
88 15	281 73 171 192
24	11 15 444 179 375
50 14	271 142 41
6	15 67 228 26 27 42 49
53	54 165 321 39 40 153 83
98	15 90 118 57 41 83 45
23 359 19	316 44 81 6 48
232	446 202 374 8 209 126 321 171 159 63 239 160 76 60 130 333 474 408 131 334 375 484 433
3 10 34	16 27 83
32 73 2	19 207 24 8 69 120 191 221 21 419 158 78 264
359	15 8 41 38 45 46
5 19	23 282 300 11 149 109 274 91 185 372 68 105 283 106 187 674 291 660 227 27 247 301 435 107 373
48	54 15 28
359	23 54 100 142 27 102 37 364
6 53	100 8 67 56 44 25 228 42 102 49 50 264 46
24	23 449 341
45 66	180 54 156 67 13 42 30 181 85 94
6	124 1 125 8 90 120 221 21 483 60 158 264
9	15 89 25 7
108 26	258
53 5	116 16 78
65	180 117 120 181
13	116 15 6 155
156	99 12 112 120 25 10
105	595
229	446 209 126 201 60 130 48 131 225
36	180 32 16 41 181 284
5	52 15 16 189 41 27 45
9 10 359	32 116 54 15 16 68 33 38 94
359	124 67 548 200 159 243 60 49 50
35 196	180 185
47 14	23 316 120 198 187 76 77 114 94 78 17
112	32 207 24 80 150 44 245 28 84 87
0	165 95 96 186 83 175 46
5	162 16 78
79 56 42 1	45
14	15 118 41 83 84 78
259 35	171 185 283 106
24 15	202 190 140 281 73 9 101 16 171 40 33 192
56	90 101 16 171 159 60 130 48
71	95 15 483 130
10 0	15 24 118 189 41 427 27 83 45 18
14 359	54 15 142 90 298 61 46
5	173 143
36	116 51 251 44 38 27 10 248
67	32 15 101 16 64 78
84	118 16 83 107 111
222 5	357
56 66	167 219 124 73 39 56 75 186 60 204 78
54 0	0 15 80 38 6 155
15	180 23 450
16	15 8 30 17
169 0	23 15 41 26 29
26	32 33 83 28
5	15 118 316 41 278 27 86
45	202 180 15 16 25 181
47	32 16 110 160 135 66
0	15 100 189 80 341 2 4 386 102 17 66
94 0	161 23 485 183 15 100 287 80 240 366 38 29 85 86 102 37 46
5	51 15 118 16 83 30 111 78 18
67 89 33	202 108 353 354 355 83 194 284 85 37
79 62 48	15 208 67 88 44 76
28	219 116 309 9 371 68 371 63 26
24	67
14	108 15 100 24 90 118 89 68 85 102 18
71	168 159
35 359	358 55 90 16 89 91 186 98
131 53	11 58 107 130 146
53	401
44	32 162 24 69 119 169 120 75 191 121 21 83 84 158 78 87
47 67	151 59 60 155 78
109	32 15 101 16 67 89 37
13	54 15 41 38 26 7
36	180 23 100 41 29 181 102
0	23 15 100 189 80 295 41 102
0	23 15 100 347 80 370 3 138 5 85 102 66 164
46	95 140 8 536 60 48 50 264
10	116 27
24	382 190 124 206 83 301
120	75 92
65 10	51 15 89 251 275
180	396
66	186 28
94	271 23 300 100 142 127 347 110 166 301 86 102 66
15	23 281 73 168 200 171 192 305 360
359	51 15 16 34 6 94 7 71
6	44 7 37
359 57	6
5 19 21	308 124 108 90 67 39 88 75 421 194 77 60 130 48 131 176 270 37 490
44 3 29 4	186 41 106 238 83 77 48
5	169
184	148 103 54 15 101 89 59 299
77	202 116 15 24 89 41
47	15 44 295 42 333 334 71 46
180 8	295 18
229	446 209 130 48
26	116 15 57 223 107 64 78
53	11 165 89 39 68 41 58 83 49
6 11	362 15 53 67 107 46
308	437
79	16 89 136 68 106
53	19 56 88 57 159 41 243 435
98	15 85
16	100 41 211 27 102 45
148	32 116 15 16 189 91 68 159 38 27 223 77 64 204 84 78 87
26	23 72 89 369 111
359	15 100 90 118 83 102 37
14 119	51 41 30
82 13 57	23 262 371 136 371 525 166
41 56 87	73 16 367 171 372 368 239 35 373
53	165 127 67 39 312 58 83 60 48
43	37 315
20	116 41 27 135
24	8 69 127 16 67 44 228 38 21 60 71 78
122	116 15 24 16 68 41 27
0	117 51 79 120 82
42	116 162 156 27 85
67	307 350 95 16 171 33
23	51 15 81 30 85
51 67 52	15 8 156 41 27 85 86 248 66
8 0	12 366 210 21 45
6	409 8 45
47	124 54 165 90 41 83 60 61 46
21	13 332 87
10 359	180 32 15 118 16 41 252 181 37 315 253
5	80 17
82	16 396
41	15 136 178 57 41 239 66
64	12 67 112 25 27 48
5	328 124
71	33 257 270
36 42	117 101 89 316 120 27 77 111 71 78
82	24 278 272 279 37 65 18
45 67 3 23	246 54 15 8 73 67 2 212 4 153 94
104 5	95 189 107
48	12 112 234
31 5 0	0 161 103 8 101 454 80 230 231 268 3 25 38 59 232 5 76 132 94 7 71
0	12 178 41 272 45
5	455 16 136 372 210 63 106 211 227 83 373
5	51 101 53 16 89 41 107 369 30 111
12	9 16 91 192 133 28
67	15 100 67 102
121	580
6	15 89 2 3 41 5 10 49 18
14	271 223 46
14	75 41 176 78
134 31 0 245	0 202 103 54 15 9 80 2 3 41 25 38 5
26	108 16 40 75 186 187 133 76 107 30 78
11	103 15 241 80 68 212 71 37
6	116 73 119 39 383 75 424 121 77 60 48 176 49 78 87 164
42 0	23 287 251
54 42	300 90 298 26 301 61
24	32 15 16 67 89 136 38
43 11 20	15
7	95 107 60
54 359	32 127 571
14	162 337 119 163 216 16 89 120 75 191 305 187 424 121 27 77 84 78 18
359	161 15 44 504 7 45
16	409 15 8 64
10 359	116 51 15 24 69 118 156 22 182 28 30 84
43 27	11 238
53 16 4	8 9 44 38 49
62	44 71
6	180 15 101 16 67 89 112 181 71
10 14 0	32 262 54 100 24 101 39 80 254 88 33 203 6 85 94 102 17 387
41 43 18 98 19 20	41 63 223 66 18
8 11	103 68
52	190 54 1 165 321 96 39 153 58 83 60 48 50
23 5	51 162 15 69 118 16 305 78
16 20	44 46
5	124 95 73
67 89	180 12 108 100 8 16 147 191 41 25 424 259 27 83 77 94 102 71 78 17 264
34	350 108 15 16 75 186 143 187 133 94 37 78 315
359	32 15 101 89 33 186 35 459
53	116 15 40 83 6 30 155 49
94	197 15 24 69 118 156 150 120 84 78 87
75 10 359 154	116 54 90 118 80 143 111 37
10 359 20	32 116 54 15 24 90 16 223 94 71
35	91 316 185 137
53	40 6 60 48
67	100 16 67 112 206 60 48 102 49 50
56	57 41 25 27 94 49 45 50
58	100 85 102
5	507
67 14 16 110	51 8
58	180 100 67 181 102
6 15 359	0 161 32 54 15 80 2 4 27 6 94 155 71 17 61
2	116 15 24 80 81 41 27 28 64
0	177 103 89 25 10 71 45
359	12 54 178 41 27 94 433 18
45	15 8 16 67 403
27	51 83
98 16 69	51 54 15 353 90 118 156 67 57 354 41 239 355 27 83 435 107 369 30 111
63	51 15 16 251 57 41 27 45
79 25 37 10 8 28 5	116 15 189 38 83
8 0 20	12 15 189 80 3 4 41 27 5 18
0	161 15 295 25 27 76 114 45
43 108 183 26	119 216 394 92 77 78
6	116 12 103 54 15 9 208 16 41 25 27 28 94
321	99
10 20	15 68 41 83 275
98 309 0 20	90 118 41
67 359	362 15 41 36 46
0	15 100 256 366 295 41 27 102
30	23 32 116 72 109 52 15 16 189 136 367 185 68 368 137 38 106 160 27 272 223 266 84 94 86 87
124	91
208	116 15 16 81 41 64 66 18
193 16 116	54 15 39 40 159 58 122 272 42 60 130 48
39	15 118 85
36 31	23 15 3 38 59 26 5 46
5	23 117 52 15 156 16 189
123	481 73 335 200 171 75 305
236	31
359	23 32 116 54 15 24 298 89 39 68 33 41 27 29 30 94
67	12 103 54 15 67 41 38 27
10	161 15 90 41 27 30 85
60 28	32 28 87
48 5	67 88 81 249 269 155
25	16 189 89 68
12	32 16 133 94 387
24 15	307 9 118 67 173 306 85 270
5	51 15 119 16 83 30 233 78
0 20	116 15 16 412 89 136 80 68 41 27 85 45 18
93	32 8 16 89 91 44 10
56	58 50
131 56 164 45 165 116	420 142 58 122 42 85
222 42 27 29 5	32 162 207 118 16 67 89 191 41 187 27 30 78 17 164
0	15 353 100 90 354 355 27 85 102 71
39	116 51 15 118 41 85 18
67 359	12 15 41 38 49 71 45 46
53	54 15 90 118 296 16 56 133 61
216 5	202 16 154
63	165 96 173 143 238 83 60 46
0	103 15 80 212 4 41 38 339
67 33	161 103 15 101 156 89 41 38 27 45 46
359	11 89 68
98	116 51 15 100 90 377 366 295 41 111 102 37
77	116 12 15 41 26 27 64 10 71 135
52	382 301
124	9 101 91 230 4 46
46	382 124 95 8 90 127 536 83 301 60 48 264
73	15 73 69 16 171 527 13 33 385 339
51	54 165 169 39 153 83 94 50
47	362 95 8 73 120 38 107 78
83	23 15 41 27 7 71 45 17
26	116 24 41 25 27 28 85 71
53	124 126 60 130
13	169 193 129
16	124 127 206 60 48 50
5	23 116 207 394 105 291 160 327
10	202 32 12 15 9 16 91 57 212 4 25 38 49 71 45
73	75 60
259 42	27 85 17
8	326
33	161 15 118 16 89 68 41 83 17
39 77	51 15 89 251 38 275
229	197 15 207 101 16 67 2 228 76 7 46
14	162 16 171 206 193 78
14	169 77 87
60 108 28 26	151
359	304
53	8 16 250 57 50
8	103 309 144 68 239 66
0	23 12 15 101 67 89 112 295 38 386 203 27 76 85 71 45 17
18 20	11 496 126 56 68 263
290	32 116 16 185 68 41 137 239 160 27 6 84 10 87
108 76 359 26	124 73 90 67 186 206 77 60 48 131
78	202 103 55 15 16 527 326 68 38 239 303 36 304
40 106	116 24 68 85
81 25 23 14 16 169 11	32 116 197 207 24 69 118 156 80 22 150 120 77 30 71 78 87
24	374 73 171 483 260 375
178 14	51 402 15 147
67 6	15 208 101 89 38 7 37
36	101 89 120 41 76 85 78 17
78	300 54 314 258 504 301 675
0	32 15 24 90 16 189 68 41 27 85 18
54	100 90 302 324 102
111 82 0	0 12 80 250 212 66 164
50	15 100 24 80 250 68 102 61
193 53	144 15 310 496 126 250 57 338 27 247 48 50 66
359	32 15 96 33 186 143 37
359	32 15 16 81 41 27 28 85
43 20	68 275
20	162 207 348 119 216 16 120 187 83 78
88	11 144 8 73 9 67 200 171 243 60
126	146
359 2	51 15 251 147 41 182 85
16 4 19	15 676 44 120 38 654 133 6 130 78
0	15 100 152 13 240 4 102 37 46
47 78	148 161 300 54 15 59 301 17
116	51 420 54 56 83 133 10 37 46
37	202 15 119 156 16 85 233 71 78
24	75 293 153 255 36
109	116 220 197 162 15 207 24 8 69 150 120 191 38 198 510 21 27 30 71 158 17
0	180 95 112 295 322 93 193 129 60 181
31 0	0 161 23 1 15 101 2 3 5 76 29 7
40	15 90 118 16 89 41 38 93 27 83 85 111 45
153 83	15 100 16 38 102 37 46
23 80	117 15 24 69 119 216 75 41 182 83 30 85
322	184 16 68 154 139 71 87
23 14	15 100 89 27 84 102
41 43 57	109 184 91 185 57 41 283 137 106 258 227 27 83 146 135 18
215	23 55 89 44 133 45
50 16	15 67 44 49
170 86	116 100 208 16 68 63 223 139 86 102 87
43	162 337 15 207 24 69 67 191 41 245 85 17 87
44	116 15 118 41 27 10
58	15 16 67 89 44 76 134 179
5 34	120 110 41 227 27 83 135 18
44 11	12 68
9 16 48	51 15 100 251 34 38 102
359	24 69 90 68 77 71 78
94	208 44 4 133 30
5	118 119 16 83 379 78
3 359	148 32 54 142 8 9 67 80 44 2 33 38 6 299 46
5	167 190 124 162 40 191 58 305 21 77 130 78
4	116 51 108 73 156 383 75 221 41 227 83 30 78 87
153 66	32 116 54 15 90 16 89 136 68 33 38 203 27 94 10 61 46
18 16 19	23 72 371 189 66
43 149 34	116 16 57 283
52	190 173 60 48 37
29	350 16 89 80 384 27
58 218	461 189 88 462
79	15 89 68 41 275 66 18
171	32 71
6 10 206 21	0 54 15 8 67 80 2 3 153 25 38 5 294 6 155 71
54	100 90 83 102
11	108 75 146
56	0 23 54 15 3 38 232 26 5
14	116 117 79 15 81 75 41 82
0	12 197 207 150 26
132	528 136 98
102 22	101 16 154 78
31 78	0 54 15 24 27 94
30	116 109 15 530 68 137 508 223 531
94	180 16 44 83 111
98	51 24 30 71 275 66
122 180 8 93	202 151 309 144 15 8 101 16 67 189 38 421
5	15 118 156 80 41 83 111
6 359	362
27	116 420 54 15 90 118 25 38 203 83 133 7 37
189	376 88 6 130
47 67 75	148 161 217 90 67 44 25 59 486 474
45 16	15 67 44 2 306 6 155 46
0	161 23 402 15 100 24 8 156 80 27 29 102 87
0	12 15 68 38 71 66
6	101 89 27 114 17
5	16 154 10
75 116	0 32 54 15 100 16 39 41 102 37 315
24	100 94 102
19 21	125 126 127 60 130 48 132 37 50
0	15 100 90 118 68 41 27 85 102 275 18
42	162 120 191 78
109 5	446 202 220 162 120 191 482 27 419 158
42 0	23 100 346 120 27 133 113 102 78 115
2	51 15 24 150 251 81 203 30 85 71 135
50 13	103 15 41 27 85 17
0	161 15 89 80 68 295 386 27
39	51 15 118 251 30
122	15 100 38 27 85 102 17
6	0 51 54 15 9 101 67 80 153 25 38 7 17 46
109	41 27 48
43	112 186 41 143 203 27 277 71
359	300 83 301 77
27	46
11	12 8 230 407 49 46
0	54 144 206 85
53	51 96 127 88 60 85
53	19 54 41 25 45
42	54 15 509 73 101 16 67 89 171 212 33 4 311 365
36 82	177 15 252 26 10 37 45 46
24	98 93 6
3	9
53 52	271 144 39 57 41 83 77
18	15 16 89 27 45
71	15 403 33
54 48 11 359 0	0 32 54 15 100 240 33 38 28 94 7 102 50
141 19	32 149 16 56 68
24	32 100 73 16 171 33 297 102 365
163	116 15 47 33 41 27
16	15 67 178 80 431 295 27 133 76 17
53 8	19 250 57 138 66
33	116 15 16 89 68 41 59 27 78
9	15 89 41 275
14	116 12 15 43 41 27 85 17
59	116 24 91 75 41 27 77
16	362 13 48 50
184	54 15 156 59 26 486 45
102	455 32 109 15 16 89 185 372 68 27 223
5	455 372 280 187
126	67 120 41 59 26 113 115 17 61
17	362 243 60 48 50
24	281 67 318 33 192 206 130 447 365
56 103 69 20	117 108 118
359	362 56 60 48 50
67	54 15 41 228 71 45
79 14	116 12 24 8 69 208 212 38 218 27 133 28 135
5	162 8 69 67 120 191 221 482 419 158 78 264
169 87	148 103 54 55 90 184 347 41 239 59 36 76 37 61
123	126 243 58
31 0	43 152 44 159 272 130 48 49
65	15 118 41 27 30 275
0	23 15 366 45
82 0	124 8 654 306 60 130 477 48 131 50
44 6 0	180 23 11 12 15 8 16 67 80 112 44 120 295 41 25 203 181 49 71 37 78
12	300 54 108 149 109 436 24 40 185 172 106 301 332
149	15 16 136 210 41 211 10 45 18
124 157	420
27	133 275
79 115 10 167 34	116 107 275
79	144 551 15 88
54	0 32 54 15 90 33 83 6 94 155 87
105 60 20	446 32 16 89 68 385 87
63	116 15 16 89 91 68 110 41 137 27 83 78 45 18
88	60
5	218 27 30 135 17
111 58 5	124 144 206 77 48 78
18 21	309 239 421
16	15 8 67 25 38 49 45
31	54 15 101 25 7 275
162 5	52 8 16 107
14	15 119 121 83 84
98 251	116 15 57 41 27
34	91 226 283 227 83 94
5	89 57 68 41 27
15	103 197 162 353 207 347 150 2 212 354 191 355 26 71 78 675
79	15 101 16 89 218 59 27 78 17
182 5	16
56 13 0	32 15 16 41 27
81 10 11	116 15 207 24 8 118 156 150 182 28 30
0	15 24 13 37 78 18 46
14	15 118
0	161 180 67 120 27 133 181 114 78
59	15 75 188
222 5	156 89
65	54 15 100 118 101 16 89 178 57 295 186 110 41 25 143 203 27 102 37 61 18 46 364
59	86 248
0 52	165 8 39 40 153 58 122 26 83 60 48 50 264
255	40 311 60 37
3 16	362 13 147 27 7 45 46
52	54 39 42 6 60 130 48 49 50
41 94 95	456 41 63
22	461 15 88 462
183	15 118 41 83 111
103	108 118 75 78 164
36 0	178 80 38 49 71 248
36	23 51 100 316 111 102
49	0 32 54 15 90 16 68 38 27 71 135 66
51 53	54 15 40 250 153 76 78 17
0	8 16 41 66
0	12 15 100 24 80 349 102 46
359	32 116 9 90 298 28
98 0	15 429 24 9 16 366 28
41	451 15 256 16 178 185 250 57 210 41 239 160 27 45
79	116 108 15 88 218 27 76 179 135
67 89 50 359	116 108 218 27 135
59	12 9 178
107 359 5 21	161 32 197 54 15 24 156 80 81 2 33 94 71
23 14	202 117 350 108 207 73 119 169 16 75 77 129 204 84 85 78 17 87
13 0	161 32 15 24 101 80 25 27 28 30 94 71 17
108 15 26 66	180 190 103 54 162 108 140 281 100 8 9 90 519 16 67 40 120 33 191 186 173 311 192 206 193 194 195 30 181 94 10 270 102 37 17 61 87 365
67	116 15 118 41 45
14	118 80 41 83 85
40	24 8 27 28 85 111
36 0	475
14 13	32 116 15 207 24 8 119 216 16 89 68 41 27 85
0	152 231 4 38 59 130 71 50
123	108 101 16 67 36 623
14 33	116 12 54 15 89 83
0	23 32 12 9 16 89 136 68 41 26 29 45 18
0	15 80 2 5 6 86 37
14	160 85
3	79 15 8 43 82
22	32 108 101 120 17 87
5	52 16 80 147 41
42	207 24 150 218 27 76 28 30 114 78 135 87
14	41 83
31	0 161 15 69 101 80 3 38 5 76
53 77	165 96 91 206 83 60 94 50
8	0 38 7 46
7 6 359	25 49 45 234
66	116 420 54 15 89 41 25 38 59 83 133 37 61 46
13	12 15 112 259 203 85 17 234
359	186
126	54
15	48
104	8 67 38
14 16 0	13 85 87
115 44 80	202 32 116 12 422 103 16 189 68 41 160 27 477 71 87
14	15 41 27 85 45
16 5	116 119 216 120 41 27 71 17
54 78 57	32 54 15 90 39 33 6 48 155
35	547
13	202 15 89 25 38 340 37
53	12 67 41 214 50
24	274 67 93 6 155
214	243 48
135	32 116 54 15 207 24 39 33 41 27 28 85 135
88	446 73 200 171 107 391 130
63	15 100 90 250 41 83 102 18
76	481
0	32 116 12 15 24 8 9 57 68 366 295 211 26 27 10 45 18
229 112	446 19 209 126 171 201 159 60 130 408 48 131 50 225
0	107 60 146
3 16	15 41 38 26 27 7 49 45
82	15 80 318 50
53 52	190 186 243 60
44	180 9 189 75 41 27
14	161 51 15 16 89 251 41 38 85 46
36	485
163	130 46
27 117	0 124 402 54 144 24 90 81 33 421 93 85 317 155 479
133 34	337 15 41 25
144	124 157
131	161 15 90 16 59 94 387
6 10	46
0 206	15 100 90 118 16 41 27 83 85 102
53 11	12 2 49 234 66
36	74 85
63	183 15 366 295 41 85
53	54 55 15 100 56 41 25 38 59 102 45
10 154 0	0 161 54 15 80 94 71
19	116 15 118 41 27 85 86 17
0	15 100 256 366 295 27 102
60	54 286 16 17 479
8	160 27 135
111	116 12 103 15 207 24 212 41
55 98	23 116 15 24 69 41 26 27 29 45 18
63	16 89 68 41 227 27 83 85 18
315 22	32 16
258 76	190 186 143 83
0	161 54 15 101 67 80 228 38 27 71 45
188	0 32 54 15 90 101 16 67 89 44 33 3 228 38 5 133 94 10
73	24 169 250 293 280 206 85 111
235	73 2 153 46
14	69 118 16 77 78 87
222 5	16
79 43 63 14 77 80 20	116 51 15 81 27 83 28 30 85 86
27 5	380 116 24 81 75 27 85 78
13	32 15 24 33 25 83 85 7 87
31 78	0 148 202 32 300 54 677 97 101 16 678 172 33 25 38 98 679 36 27 301 6
43 16 141	73 16 250 57 210 159 27 223
35	172 453 186 187
22	281 192
180	15 127 189 157 386 66
31	54 55 15 100 240 147 102 71 18
0	51 100 90 80 295 102 37 164
24	483
43 13	8 69 9 67 112 21 575 71 264
54	0 161 32 54 80 403 2 33 25 5 76
53	15 16 89 185 57 66
18 19	362 15 8 67 88 38 130 48 50 46
14	116 51 54 15 142 90 118 41 27 30 85 18
5	16 154
36 6 48 323	12 103 144 100 43 13 240 2 3 38 272 5 102 155 248 234 46
58 16 11	116 635 135
33	116 15 16 89 41 83 133
47	180 116 101 89 41 27 181 71 17
100	15 16 33
0	12 256 366
40	109 119 216 394 186 106 238 227 83 77 18
33	92
71 58	100 242 75 102 78
228 112	16 68 71 66
65	89 120 191 27 113 115
5	116 108 15 119 216 68 41 27 85
40	116 117 51 15 118 119 216 80 120 75 33 41 27 85
42 0	394 133 135
280	118
53	140 90 67 38 50
65 14	207 24 69 118 150 191 87
10 359 5	380 116 124 108 24 81 75 27 28 517 60 130 48 131 85 317 78
82	144 15 241 80 230 3 110 266 5 294 339 86 17 66
30	15 16 189 38 27 71 45
122 161	219 323 309 208 47 68 487 4 17
3	149 109 57 110 137 227
45	67 403 2 17
94 0	202 32 15 24 90 16 89 85 94
52	23 125 127 39 105 60 50
13	100 436 102 71 234
359	32 15 100 24 16 41 64 102
43 35	495 15 91 290 185 57 137 187 160 27 223 396 18
54 27	51 54 110 239 27 324 85 135
53	420 54 1 15 100 24 39 57 153 58 122 27 85 94 7 102 37 17 66
88	307 502 55 8 9 101 67 403 33 38 203
0	481 362 67 548 201 231 159 41 306 59 77 48 131 270 86 50
71	15 483
105 60 29	32 52 15 16 189 136 68
56 52	54 73 321 96 39 41 60 48 50
49	23 281 105 192 206 305 424 48
5	23 72 16 372 373
39	43 248
67 44	12 15 112 41 25 26 49 71 45 46
5	99 15 16 189 223
106	307 350 348 24 119 68 555 27 77 397 30 84 176 78 17
54	32 15 100 90 298 33 60 102
43 14 20	116 108 16 68 41 160 83 66
94	15 24 119 44 81 41 245 28
75 61	99 51 89 7
10 116	116 54 15 90 118 16 41 143 38 203 27 133
30	103 15 26 66 18
32	8 60
43	116
0 21	95 15 100 272 86 102 18
6	15 38 28 94
41 21	478 119 216 359 75 77 78
98 106 14	161 23 183 15 100 156 29 85 102
42	23 492 386 27 133 76 29 113 114 115
14	51 15 156 67 112 251 147 25 59 85 111 49 37 61 46
8 198	202 180 101 89 385 181
56	124 92 322 21 48
47	0 246 148 300 54 140 15 142 349 83 301 94
73 5	32 197 207 24 150 81 33 28 30 84 85 78 87
56	32 54 15 321 96 16 39 33 153 160 26 6 60 299 94 155 49 37 78
23 14 15 76	19 124 125 73 126 200 171 77 60 130 48 50
75	54 101 16 89 3 211 59 5 94
51	32 54 16 228 94
47 0	23 51 100 80 27 29 86 102 37
50 0	23 15 24 8 38 339 66
23	0 51 95 24 286 48 85
53 0	23 116 72 420 15 67 38 59 133 263 37
0	148 103 353 207 16 68 354 41 160 355
117	15 88 81 41 27 6 7 45 135
51	124 144 67 201 206
22	202 32 16
16	124 60 304
109	380 162 15 24 69 120 191 203 114 85 71 78 17 87
29	108 577
183	12 8 9 38 85 71 46
0	23 183 15 100 24 90 366 205 27 29 102 71 37
8	274
5	101 89 44 25 107
53	309 67 243 195 60 277 48 49 234 50
105	23 116 72 137
105 60 5	32 116 52 16 189 68 84 87
321	437
35	12 149 9 16 89 185 18
17	23 579 16 449 133
43	15 112 68 510 160 223 71 234
21	91 136 106 227 77 60
11 359	0 103 54 15 101 44 2 212 33 4 38 6 49
42 359	0 15 101 33 25 203 7
56 53 0	51 420 144 95 15 517 6 130 48 131
65 73	8 73 16 22 206
67	89
120	117 119 216 120 33 41 27
202	148 32 300 54 149 109 15 100 8 91 136 178 240 110 41 160 227 27 301 333 10 102 334 146 45 17 18 46
5	271 100 73 119 216 243 206 60 48 102 78
103 23 5	116 15 118 30
133	116 15 24 16 89 68 41
79 67	178 41 427 26 27
14 19	108 15 335 88 81 120 75 6 60 30 84 48 7 317
44	11 41 30
359	208 67 112 41 554 71
0	161 23 15 100 256 80 366 86 102 17
15	190 124 73 200 171
36 6	1 165 15 8 80 44 2 385 4 153 228 38 83
111	177 12 15 85 66 46
8 0	161 144 100 13 44 2 6 85 102
168 8	309 414
24	124 73 67 243 192
54 47 359	0 148 32 54 15 90 39 33 299 94 71 46
164	12 15 156 13
13	15 147 252 234
53	100 80 206 193 102
5	51 43
53	32 226 250 239 421 66
2	124 92
62	309 401
54 82 6 77 0 2	0 161 23 101 89 25 38 7 71 46
0	15 100 189 44 278 279 102 18
6 0	100 102
8	100 366 41 160 102 292
53 11 0	162 24 69 120 191 419 78
8	52 118
108 58 26	307 124 162 15 119 216 40 120 75 293 191 173 206 182 83 77 60 204 78 87
131 52	190 95 15 40 57 153 129 60 48 131
8	144 405 280
192	0 148 32 54 15 8 90 298 500 16 39 80 349 44 2 33 38 28 6 204 94 46
116 110	32 24 16
20	9 16 91 185 41 160 138 139 66 18
114	151 67 91 490
7	274 10 248
5	206
12	208 37
359	148 15 142 93
108 26	83 87
359	96 186
103 5	116 15 68 41 27 164
5	221 277 158
79 47 98 10 49 77 0	51 15 90 346 67 110 143 137 227 83 30 111 45 18
18	309 125 16 41 239 59 60 130
359	32 309 90 101 33 94
14	161 116 15 100 120 41 27 85 102
123	15 67 33 4 311
14	116 51 41 85
67 44 89	116 307 207 100 16 91 112 191 102 71 78
44	100 16 112 120 191 206 48 102 49 78
24	8 97 2 4 27
27 67	15 118 316 120 41 31
98	32 116 16 372 110 385 41 137 27 83 373 18
6 16 11	362 144 15 88 46
77	32 39
153 83	116 54 15 100 101 89 41 38 83 133 102 37
127	130
53	32 190 54 144 129
19	180 32 15 24 16 58 181 85 442
205	15 80 38 76 17
6	116 15 118 89 7 37
56 52	409 452 41
30	116 109 15 24 16 189 185 41 64
40 103 23 14 29	116 51 15 207 24 119 251 81 41 30 85 233
359	90 83 78
43	32 16 136 56 57 41 83 435
256	130 46
2	68 223 71
78	300 54 100 67 178 25 93 36 301 102 17
162 5	250 394
30	23 116 72 15 16 189 185 68 41 137 64 84
53	219 51 165 39 75 83 60 49 78 50
16 149	177 15 16 27 48 66
14	51 41 30
107	108 280 28 111
36 0	116 15 27 85 18
148	202 162 144 52 67 112 191 38 311 206 77 277 48 78 87
6	19 127 49 50
6 359	38 37 275 46
35	358 24 73 171 186 173
5	15 24 28 30 7 17
289	246 148 32 300 54 1 140 15 101 16 89 44 341 38 27 301 28 64 94 87
128	8 208 67 38 85 71
47	165 119 216 91 226 394 187 227 83 78
60	32 9 16 89 47 38
103	116 8 73 118 189 84 17
5	180 350 24 73 169 171 181 78
75	0
57	16 171
6	96 88 243 206 129 48
5	116 108 15 24 8 68 41 218 27 28 30 135
79	635 134
23	32 116 149 109 348 8 9 184 16 89 91 136 185 81 394 172 68 110 41 187 160 26 27 77 111 94 10 78 45 135 61 18
41 53	139 234
8	15 16 89 68 41 64 37 45 275 18
0	362 165 95 15 335 366 83
6 16	54 15 96 80 33 60
